Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
pathmnist,224,"PubMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.9959,1.0000,0.9682,0.9985,84.30,0.89
pathmnist,224,"PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.9919,0.9999,0.9393,0.9950,108.49,1.08
pathmnist,224,"PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.9967,1.0000,0.9762,0.9935,102.37,1.09
pathmnist,224,"PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.9967,1.0000,0.9578,0.9977,80.18,0.85
pathmnist,224,"PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.9971,1.0000,0.9737,0.9950,80.66,0.88
pathmnist,224,"PubMedCLIP,CheXagent,UNI2",concat,0,1,0.9969,1.0000,0.9741,0.9932,98.35,1.06
pathmnist,224,"CONCH,rad-dino,UNI",concat,0,1,0.9956,1.0000,0.9727,0.9948,66.76,0.74
pathmnist,224,"CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9913,0.9999,0.9655,0.9972,85.46,0.89
pathmnist,224,"CONCH,rad-dino,Hibou-B",concat,0,1,0.9955,1.0000,0.9618,0.9982,61.12,0.69
pathmnist,224,"CONCH,rad-dino,CheXagent",concat,0,1,0.9929,1.0000,0.9567,0.9962,80.63,0.85
pathmnist,224,"CONCH,rad-dino,UNI2",concat,0,1,0.9962,1.0000,0.9744,0.9944,79.93,0.88
pathmnist,224,"CONCH,UNI,Prov-GigaPath",concat,0,1,0.9958,1.0000,0.9731,0.9946,88.04,0.95
pathmnist,224,"CONCH,UNI,Hibou-B",concat,0,1,0.9960,1.0000,0.9716,0.9957,66.35,0.74
pathmnist,224,"CONCH,UNI,CheXagent",concat,0,1,0.9959,1.0000,0.9710,0.9939,84.32,0.91
pathmnist,224,"CONCH,UNI,UNI2",concat,0,1,0.9970,1.0000,0.9742,0.9945,87.32,0.95
pathmnist,224,"CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9950,1.0000,0.9674,0.9982,83.15,0.90
pathmnist,224,"CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9930,0.9999,0.9597,0.9960,103.15,1.06
pathmnist,224,"CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9966,1.0000,0.9756,0.9943,101.70,1.10
pathmnist,224,"CONCH,Hibou-B,CheXagent",concat,0,1,0.9954,1.0000,0.9599,0.9978,79.27,0.85
pathmnist,224,"CONCH,Hibou-B,UNI2",concat,0,1,0.9966,1.0000,0.9730,0.9949,79.90,0.87
pathmnist,224,"CONCH,CheXagent,UNI2",concat,0,1,0.9965,1.0000,0.9741,0.9936,98.19,1.06
pathmnist,224,"rad-dino,UNI,Prov-GigaPath",concat,0,1,0.9955,1.0000,0.9716,0.9944,97.52,1.02
pathmnist,224,"rad-dino,UNI,Hibou-B",concat,0,1,0.9972,1.0000,0.9656,0.9965,74.58,0.81
pathmnist,224,"rad-dino,UNI,CheXagent",concat,0,1,0.9963,1.0000,0.9656,0.9938,92.80,0.99
pathmnist,224,"rad-dino,UNI,UNI2",concat,0,1,0.9968,1.0000,0.9727,0.9941,94.41,1.02
pathmnist,224,"rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.9956,1.0000,0.9659,0.9984,92.31,0.95
pathmnist,224,"rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.9915,0.9999,0.9304,0.9939,116.66,1.15
pathmnist,224,"rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.9965,1.0000,0.9753,0.9937,109.65,1.17
