Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
organamnist,224,"PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.9713,0.9993,0.9159,0.9951,57.09,0.76
organamnist,224,"PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.9575,0.9994,0.9209,0.9956,42.26,0.63
organamnist,224,"PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.9669,0.9993,0.9070,0.9939,45.22,0.62
organamnist,224,"PubMedCLIP,CheXagent,UNI2",concat,0,1,0.9570,0.9994,0.9263,0.9960,53.66,0.74
organamnist,224,"CONCH,rad-dino,UNI",concat,0,1,0.9456,0.9987,0.9008,0.9932,37.80,0.55
organamnist,224,"CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9601,0.9994,0.9047,0.9940,46.25,0.61
organamnist,224,"CONCH,rad-dino,Hibou-B",concat,0,1,0.9476,0.9989,0.8962,0.9925,33.80,0.50
organamnist,224,"CONCH,rad-dino,CheXagent",concat,0,1,0.9521,0.9993,0.9196,0.9954,42.42,0.59
organamnist,224,"CONCH,rad-dino,UNI2",concat,0,1,0.9492,0.9988,0.8948,0.9928,46.11,0.63
organamnist,224,"CONCH,UNI,Prov-GigaPath",concat,0,1,0.9401,0.9986,0.9025,0.9938,50.88,0.67
organamnist,224,"CONCH,UNI,Hibou-B",concat,0,1,0.9126,0.9972,0.8709,0.9906,38.87,0.53
organamnist,224,"CONCH,UNI,CheXagent",concat,0,1,0.9395,0.9989,0.9119,0.9949,46.41,0.63
organamnist,224,"CONCH,UNI,UNI2",concat,0,1,0.9165,0.9970,0.8808,0.9912,51.46,0.69
organamnist,224,"CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9553,0.9991,0.8964,0.9930,46.41,0.63
organamnist,224,"CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9441,0.9991,0.9184,0.9953,54.24,0.94
organamnist,224,"CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9536,0.9989,0.9016,0.9936,59.49,0.76
organamnist,224,"CONCH,Hibou-B,CheXagent",concat,0,1,0.9432,0.9989,0.9101,0.9945,42.55,0.59
organamnist,224,"CONCH,Hibou-B,UNI2",concat,0,1,0.9379,0.9979,0.8792,0.9912,46.57,0.62
organamnist,224,"CONCH,CheXagent,UNI2",concat,0,1,0.9452,0.9990,0.9136,0.9951,54.24,0.79
organamnist,224,"rad-dino,UNI,Prov-GigaPath",concat,0,1,0.9581,0.9992,0.9107,0.9947,53.51,0.72
organamnist,224,"rad-dino,UNI,Hibou-B",concat,0,1,0.9504,0.9987,0.8991,0.9931,40.64,0.57
organamnist,224,"rad-dino,UNI,CheXagent",concat,0,1,0.9485,0.9992,0.9231,0.9956,49.34,0.68
organamnist,224,"rad-dino,UNI,UNI2",concat,0,1,0.9492,0.9986,0.9000,0.9932,53.45,0.71
organamnist,224,"rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.9619,0.9993,0.9074,0.9937,48.23,0.68
organamnist,224,"rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.9541,0.9993,0.9207,0.9956,57.65,0.78
organamnist,224,"rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.9660,0.9992,0.9060,0.9939,60.55,0.84
organamnist,224,"rad-dino,Hibou-B,CheXagent",concat,0,1,0.9485,0.9992,0.9183,0.9953,45.89,0.64
organamnist,224,"rad-dino,Hibou-B,UNI2",concat,0,1,0.9513,0.9988,0.8986,0.9928,48.03,0.66
organamnist,224,"rad-dino,CheXagent,UNI2",concat,0,1,0.9516,0.9992,0.9202,0.9955,57.91,0.77
organamnist,224,"UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.9493,0.9988,0.8982,0.9935,53.99,0.71
organamnist,224,"UNI,Prov-GigaPath,CheXagent",concat,0,1,0.9455,0.9991,0.9200,0.9955,61.48,0.84
organamnist,224,"UNI,Prov-GigaPath,UNI2",concat,0,1,0.9473,0.9987,0.9033,0.9939,66.72,0.85
organamnist,224,"UNI,Hibou-B,CheXagent",concat,0,1,0.9388,0.9988,0.9095,0.9946,49.85,0.71
organamnist,224,"UNI,Hibou-B,UNI2",concat,0,1,0.9376,0.9978,0.8863,0.9916,54.86,0.71
organamnist,224,"UNI,CheXagent,UNI2",concat,0,1,0.9427,0.9988,0.9160,0.9951,61.63,0.83
organamnist,224,"Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.9472,0.9992,0.9145,0.9950,57.36,0.87
organamnist,224,"Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.9556,0.9989,0.8986,0.9932,60.44,0.81
organamnist,224,"Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.9458,0.9991,0.9183,0.9955,69.64,1.03
organamnist,224,"Hibou-B,CheXagent,UNI2",concat,0,1,0.9452,0.9990,0.9111,0.9948,57.68,0.78
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,rad-dino",concat,0,1,0.9738,0.9997,0.9205,0.9960,37.37,0.52
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI",concat,0,1,0.9650,0.9996,0.9212,0.9958,41.03,0.56
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.9770,0.9997,0.9252,0.9964,50.08,0.66
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Hibou-B",concat,0,1,0.9774,0.9997,0.9164,0.9952,37.23,0.53
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,CheXagent",concat,0,1,0.9641,0.9996,0.9284,0.9964,45.68,0.64
organamnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI2",concat,0,1,0.9743,0.9995,0.9186,0.9956,50.09,0.68
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI",concat,0,1,0.9701,0.9996,0.9225,0.9958,45.00,0.62
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.9786,0.9997,0.9242,0.9961,52.43,0.76
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.9741,0.9996,0.9184,0.9952,40.38,0.61
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.9701,0.9997,0.9320,0.9966,50.18,0.69
organamnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI2",concat,0,1,0.9760,0.9995,0.9186,0.9954,52.88,0.71
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.9712,0.9997,0.9258,0.9961,57.14,0.77
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.9693,0.9995,0.9163,0.9952,45.04,0.65
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI,CheXagent",concat,0,1,0.9601,0.9996,0.9316,0.9965,53.57,0.74
organamnist,224,"BioMedCLIP,PubMedCLIP,UNI,UNI2",concat,0,1,0.9681,0.9994,0.9205,0.9955,57.87,0.76
organamnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.9789,0.9997,0.9204,0.9954,52.36,0.73
organamnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.9681,0.9997,0.9315,0.9965,61.78,0.83
organamnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.9783,0.9996,0.9213,0.9957,65.03,0.85
organamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,CheXagent",concat,0,1,0.9616,0.9996,0.9266,0.9961,49.61,0.73
organamnist,224,"BioMedCLIP,PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.9749,0.9995,0.9159,0.9950,51.21,0.73
organamnist,224,"BioMedCLIP,PubMedCLIP,CheXagent,UNI2",concat,0,1,0.9636,0.9996,0.9291,0.9963,61.58,0.83
organamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.9610,0.9994,0.9125,0.9951,45.77,0.62
organamnist,224,"BioMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9687,0.9997,0.9204,0.9955,54.71,0.76
organamnist,224,"BioMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.9649,0.9995,0.9107,0.9945,41.05,0.57
organamnist,224,"BioMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.9586,0.9995,0.9250,0.9961,50.93,0.68
organamnist,224,"BioMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.9650,0.9994,0.9116,0.9947,52.93,0.71
organamnist,224,"BioMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.9627,0.9996,0.9178,0.9956,57.27,0.75
organamnist,224,"BioMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.9590,0.9992,0.9051,0.9940,45.79,0.62
organamnist,224,"BioMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.9489,0.9994,0.9229,0.9959,53.94,0.79
organamnist,224,"BioMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.9547,0.9991,0.9071,0.9946,58.47,0.77
organamnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9715,0.9996,0.9128,0.9948,53.83,0.71
organamnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9544,0.9995,0.9245,0.9962,61.08,0.83
organamnist,224,"BioMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9717,0.9995,0.9142,0.9953,65.93,0.85
organamnist,224,"BioMedCLIP,CONCH,Hibou-B,UNI2",concat,0,1,0.9655,0.9993,0.9069,0.9941,53.29,0.71
organamnist,224,"BioMedCLIP,CONCH,CheXagent,UNI2",concat,0,1,0.9522,0.9994,0.9218,0.9960,61.49,0.84
organamnist,224,"BioMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.9670,0.9995,0.9178,0.9956,60.75,0.81
organamnist,224,"BioMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.9658,0.9994,0.9134,0.9948,47.85,0.67
organamnist,224,"BioMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.9566,0.9994,0.9263,0.9962,57.67,0.83
organamnist,224,"BioMedCLIP,rad-dino,UNI,UNI2",concat,0,1,0.9644,0.9993,0.9104,0.9948,60.69,0.81
organamnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.9715,0.9996,0.9159,0.9948,54.72,0.75
organamnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.9609,0.9995,0.9258,0.9961,64.51,0.88
organamnist,224,"BioMedCLIP,rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.9726,0.9995,0.9155,0.9949,68.57,0.90
organamnist,224,"BioMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.9564,0.9995,0.9231,0.9959,54.55,0.74
organamnist,224,"BioMedCLIP,rad-dino,Hibou-B,UNI2",concat,0,1,0.9673,0.9994,0.9099,0.9944,55.44,0.76
organamnist,224,"BioMedCLIP,rad-dino,CheXagent,UNI2",concat,0,1,0.9586,0.9995,0.9249,0.9960,64.58,0.88
organamnist,224,"BioMedCLIP,UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.9701,0.9995,0.9142,0.9949,60.69,0.81
organamnist,224,"BioMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.9522,0.9994,0.9254,0.9961,69.09,0.93
organamnist,224,"BioMedCLIP,UNI,Prov-GigaPath,UNI2",concat,0,1,0.9658,0.9994,0.9157,0.9955,74.45,0.95
organamnist,224,"BioMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.9485,0.9993,0.9215,0.9956,57.90,0.79
organamnist,224,"BioMedCLIP,UNI,Hibou-B,UNI2",concat,0,1,0.9652,0.9992,0.9074,0.9943,61.30,0.80
organamnist,224,"BioMedCLIP,UNI,CheXagent,UNI2",concat,0,1,0.9504,0.9993,0.9249,0.9960,68.68,0.92
organamnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.9547,0.9994,0.9231,0.9958,64.49,0.87
organamnist,224,"BioMedCLIP,Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.9710,0.9994,0.9105,0.9947,68.90,0.90
organamnist,224,"BioMedCLIP,Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.9538,0.9994,0.9247,0.9961,77.35,1.02
organamnist,224,"BioMedCLIP,Hibou-B,CheXagent,UNI2",concat,0,1,0.9502,0.9994,0.9224,0.9956,65.93,0.87
organamnist,224,"PubMedCLIP,CONCH,rad-dino,UNI",concat,0,1,0.9618,0.9994,0.9159,0.9951,44.43,0.61
organamnist,224,"PubMedCLIP,CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.9715,0.9997,0.9220,0.9958,52.96,0.70
organamnist,224,"PubMedCLIP,CONCH,rad-dino,Hibou-B",concat,0,1,0.9670,0.9995,0.9128,0.9946,40.45,0.57
organamnist,224,"PubMedCLIP,CONCH,rad-dino,CheXagent",concat,0,1,0.9647,0.9996,0.9282,0.9962,49.78,0.68
organamnist,224,"PubMedCLIP,CONCH,rad-dino,UNI2",concat,0,1,0.9672,0.9994,0.9128,0.9948,52.82,0.71
organamnist,224,"PubMedCLIP,CONCH,UNI,Prov-GigaPath",concat,0,1,0.9604,0.9995,0.9189,0.9955,58.01,0.76
organamnist,224,"PubMedCLIP,CONCH,UNI,Hibou-B",concat,0,1,0.9536,0.9991,0.9077,0.9941,45.21,0.62
organamnist,224,"PubMedCLIP,CONCH,UNI,CheXagent",concat,0,1,0.9525,0.9994,0.9252,0.9960,53.66,0.74
organamnist,224,"PubMedCLIP,CONCH,UNI,UNI2",concat,0,1,0.9530,0.9992,0.9106,0.9946,56.81,0.78
organamnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.9698,0.9995,0.9143,0.9948,52.33,0.70
organamnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.9603,0.9995,0.9262,0.9962,60.80,0.82
organamnist,224,"PubMedCLIP,CONCH,Prov-GigaPath,UNI2",concat,0,1,0.9726,0.9995,0.9187,0.9954,65.03,0.86
organamnist,224,"PubMedCLIP,CONCH,Hibou-B,CheXagent",concat,0,1,0.9566,0.9994,0.9201,0.9956,49.66,0.68
organamnist,224,"PubMedCLIP,CONCH,Hibou-B,UNI2",concat,0,1,0.9616,0.9992,0.9084,0.9940,53.04,0.71
organamnist,224,"PubMedCLIP,CONCH,CheXagent,UNI2",concat,0,1,0.9575,0.9994,0.9234,0.9960,61.84,0.83
organamnist,224,"PubMedCLIP,rad-dino,UNI,Prov-GigaPath",concat,0,1,0.9695,0.9996,0.9216,0.9956,59.71,0.80
organamnist,224,"PubMedCLIP,rad-dino,UNI,Hibou-B",concat,0,1,0.9623,0.9993,0.9125,0.9945,46.75,0.66
organamnist,224,"PubMedCLIP,rad-dino,UNI,CheXagent",concat,0,1,0.9623,0.9995,0.9300,0.9963,56.69,0.78
organamnist,224,"PubMedCLIP,rad-dino,UNI,UNI2",concat,0,1,0.9638,0.9993,0.9159,0.9947,60.82,0.81
organamnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.9718,0.9996,0.9170,0.9949,55.64,0.76
organamnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.9690,0.9996,0.9320,0.9962,64.28,0.88
organamnist,224,"PubMedCLIP,rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.9713,0.9995,0.9187,0.9952,66.87,0.89
organamnist,224,"PubMedCLIP,rad-dino,Hibou-B,CheXagent",concat,0,1,0.9593,0.9995,0.9259,0.9959,53.93,0.73
organamnist,224,"PubMedCLIP,rad-dino,Hibou-B,UNI2",concat,0,1,0.9690,0.9994,0.9114,0.9944,54.23,0.76
organamnist,224,"PubMedCLIP,rad-dino,CheXagent,UNI2",concat,0,1,0.9647,0.9995,0.9288,0.9962,64.67,0.88
organamnist,224,"PubMedCLIP,UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.9624,0.9993,0.9149,0.9948,60.92,0.81
organamnist,224,"PubMedCLIP,UNI,Prov-GigaPath,CheXagent",concat,0,1,0.9562,0.9994,0.9277,0.9962,68.37,0.93
organamnist,224,"PubMedCLIP,UNI,Prov-GigaPath,UNI2",concat,0,1,0.9629,0.9993,0.9183,0.9952,72.33,0.95
organamnist,224,"PubMedCLIP,UNI,Hibou-B,CheXagent",concat,0,1,0.9521,0.9993,0.9190,0.9956,56.61,0.78
