Dataset,Image Size,Models,Fusion Method,Projection Dim,Epochs,Val Accuracy,Val AUC-ROC,Test Accuracy,Test AUC-ROC,XGBoost Train Time,XGBoost Val Inference Time
tissuemnist,224,"PubMedCLIP,Hibou-B,UNI2",concat,0,1,0.6698,0.9228,0.6669,0.9234,152.81,2.31
tissuemnist,224,"PubMedCLIP,CheXagent,UNI2",concat,0,1,0.6673,0.9230,0.6698,0.9235,186.37,2.77
tissuemnist,224,"CONCH,rad-dino,UNI",concat,0,1,0.6389,0.9087,0.6333,0.9082,125.96,2.09
tissuemnist,224,"CONCH,rad-dino,Prov-GigaPath",concat,0,1,0.6575,0.9174,0.6554,0.9190,152.71,2.34
tissuemnist,224,"CONCH,rad-dino,Hibou-B",concat,0,1,0.6654,0.9207,0.6617,0.9207,112.32,1.67
tissuemnist,224,"CONCH,rad-dino,CheXagent",concat,0,1,0.6648,0.9213,0.6616,0.9205,144.57,2.31
tissuemnist,224,"CONCH,rad-dino,UNI2",concat,0,1,0.6473,0.9127,0.6461,0.9138,151.90,2.18
tissuemnist,224,"CONCH,UNI,Prov-GigaPath",concat,0,1,0.6643,0.9211,0.6653,0.9233,167.21,2.50
tissuemnist,224,"CONCH,UNI,Hibou-B",concat,0,1,0.6650,0.9209,0.6616,0.9215,124.93,1.83
tissuemnist,224,"CONCH,UNI,CheXagent",concat,0,1,0.6691,0.9239,0.6683,0.9229,159.73,2.15
tissuemnist,224,"CONCH,UNI,UNI2",concat,0,1,0.6555,0.9151,0.6490,0.9163,166.66,2.60
tissuemnist,224,"CONCH,Prov-GigaPath,Hibou-B",concat,0,1,0.6813,0.9283,0.6832,0.9300,152.79,2.25
tissuemnist,224,"CONCH,Prov-GigaPath,CheXagent",concat,0,1,0.6717,0.9248,0.6732,0.9255,187.68,2.96
tissuemnist,224,"CONCH,Prov-GigaPath,UNI2",concat,0,1,0.6693,0.9213,0.6669,0.9235,194.27,3.11
tissuemnist,224,"CONCH,Hibou-B,CheXagent",concat,0,1,0.6868,0.9296,0.6825,0.9294,145.91,2.06
tissuemnist,224,"CONCH,Hibou-B,UNI2",concat,0,1,0.6708,0.9229,0.6687,0.9241,152.49,2.45
tissuemnist,224,"CONCH,CheXagent,UNI2",concat,0,1,0.6693,0.9236,0.6712,0.9242,185.71,3.29
tissuemnist,224,"rad-dino,UNI,Prov-GigaPath",concat,0,1,0.6634,0.9204,0.6614,0.9216,181.71,2.74
tissuemnist,224,"rad-dino,UNI,Hibou-B",concat,0,1,0.6643,0.9207,0.6605,0.9209,139.13,2.32
tissuemnist,224,"rad-dino,UNI,CheXagent",concat,0,1,0.6717,0.9233,0.6678,0.9227,173.38,2.48
tissuemnist,224,"rad-dino,UNI,UNI2",concat,0,1,0.6538,0.9149,0.6484,0.9151,180.12,2.80
tissuemnist,224,"rad-dino,Prov-GigaPath,Hibou-B",concat,0,1,0.6805,0.9276,0.6788,0.9289,167.50,2.34
tissuemnist,224,"rad-dino,Prov-GigaPath,CheXagent",concat,0,1,0.6714,0.9245,0.6711,0.9249,201.48,2.84
tissuemnist,224,"rad-dino,Prov-GigaPath,UNI2",concat,0,1,0.6670,0.9213,0.6645,0.9223,209.25,3.03
tissuemnist,224,"rad-dino,Hibou-B,CheXagent",concat,0,1,0.6860,0.9293,0.6814,0.9288,159.97,2.45
tissuemnist,224,"rad-dino,Hibou-B,UNI2",concat,0,1,0.6705,0.9226,0.6667,0.9233,166.21,2.38
tissuemnist,224,"rad-dino,CheXagent,UNI2",concat,0,1,0.6701,0.9238,0.6687,0.9236,198.86,2.83
tissuemnist,224,"UNI,Prov-GigaPath,Hibou-B",concat,0,1,0.6791,0.9275,0.6783,0.9289,181.44,2.65
tissuemnist,224,"UNI,Prov-GigaPath,CheXagent",concat,0,1,0.6721,0.9263,0.6783,0.9269,216.08,3.04
tissuemnist,224,"UNI,Prov-GigaPath,UNI2",concat,0,1,0.6692,0.9211,0.6659,0.9233,223.15,3.48
tissuemnist,224,"UNI,Hibou-B,CheXagent",concat,0,1,0.6839,0.9291,0.6786,0.9290,172.98,2.52
tissuemnist,224,"UNI,Hibou-B,UNI2",concat,0,1,0.6698,0.9223,0.6658,0.9228,180.23,2.49
tissuemnist,224,"UNI,CheXagent,UNI2",concat,0,1,0.6703,0.9252,0.6722,0.9246,214.22,3.42
tissuemnist,224,"Prov-GigaPath,Hibou-B,CheXagent",concat,0,1,0.6901,0.9315,0.6868,0.9314,199.89,2.72
tissuemnist,224,"Prov-GigaPath,Hibou-B,UNI2",concat,0,1,0.6825,0.9285,0.6821,0.9299,207.53,3.13
tissuemnist,224,"Prov-GigaPath,CheXagent,UNI2",concat,0,1,0.6742,0.9267,0.6756,0.9269,241.57,3.56
tissuemnist,224,"Hibou-B,CheXagent,UNI2",concat,0,1,0.6856,0.9295,0.6832,0.9296,198.61,3.05
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,rad-dino",concat,0,1,0.6359,0.9068,0.6323,0.9072,125.57,2.14
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI",concat,0,1,0.6477,0.9122,0.6453,0.9135,140.13,2.26
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Prov-GigaPath",concat,0,1,0.6581,0.9190,0.6611,0.9212,166.74,2.78
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,Hibou-B",concat,0,1,0.6665,0.9222,0.6659,0.9228,125.23,1.93
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,CheXagent",concat,0,1,0.6652,0.9220,0.6627,0.9212,158.20,2.40
tissuemnist,224,"BioMedCLIP,PubMedCLIP,CONCH,UNI2",concat,0,1,0.6530,0.9147,0.6494,0.9161,164.37,2.61
tissuemnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI",concat,0,1,0.6478,0.9127,0.6423,0.9127,153.61,2.33
tissuemnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Prov-GigaPath",concat,0,1,0.6572,0.9177,0.6597,0.9200,180.71,2.77
tissuemnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,Hibou-B",concat,0,1,0.6680,0.9220,0.6637,0.9217,138.82,1.93
tissuemnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,CheXagent",concat,0,1,0.6663,0.9213,0.6613,0.9206,172.17,2.65
tissuemnist,224,"BioMedCLIP,PubMedCLIP,rad-dino,UNI2",concat,0,1,0.6505,0.9141,0.6487,0.9151,178.98,2.48
tissuemnist,224,"BioMedCLIP,PubMedCLIP,UNI,Prov-GigaPath",concat,0,1,0.6651,0.9211,0.6662,0.9230,194.64,2.95
tissuemnist,224,"BioMedCLIP,PubMedCLIP,UNI,Hibou-B",concat,0,1,0.6676,0.9222,0.6636,0.9226,153.27,2.23
tissuemnist,224,"BioMedCLIP,PubMedCLIP,UNI,CheXagent",concat,0,1,0.6669,0.9239,0.6665,0.9232,186.38,2.80
tissuemnist,224,"BioMedCLIP,PubMedCLIP,UNI,UNI2",concat,0,1,0.6552,0.9164,0.6530,0.9174,193.42,2.90
tissuemnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,Hibou-B",concat,0,1,0.6791,0.9280,0.6825,0.9290,181.11,2.83
tissuemnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,CheXagent",concat,0,1,0.6715,0.9253,0.6732,0.9255,213.48,3.33
tissuemnist,224,"BioMedCLIP,PubMedCLIP,Prov-GigaPath,UNI2",concat,0,1,0.6662,0.9213,0.6662,0.9235,221.88,3.51
